txn_id,customer_id,txn_date,txn_type,txn_amount,product,channel,status
11744,1503,2021-11-02,Payment,102450.98,FD,ATM,Success
21864,1716,2020-07-02,Withdrawal,65359.49,Credit Card,ATM,Success
25712,1800,2020-01-16,Transfer,118175.2,Savings,ATM,Success
17757,1818,2020-08-19,Payment,164628.36,FD,Netbanking,Success
28720,1145,2021-06-14,Deposit,39171.06,Credit Card,ATM,Success
20962,1159,2022-03-02,Deposit,17115.57,Savings,Netbanking,Pending
28369,1950,2022-05-16,Deposit,152853.69,Savings,Netbanking,Success
25618,1289,2021-02-14,Payment,172513.87,FD,Branch,Success
17422,1163,2021-04-15,Withdrawal,145601.82,Loan,Netbanking,Success
14454,1568,2023-10-25,Withdrawal,38287.61,Savings,Branch,Pending
23991,1578,2021-11-15,Transfer,74528.04,Savings,Netbanking,Success
26994,1126,2022-01-10,Payment,88684.6,Credit Card,Mobile,Success
11778,1446,2020-06-08,Deposit,28340.2,Credit Card,Netbanking,Success
28137,1106,2020-09-27,Deposit,49861.27,Credit Card,ATM,Failed
11178,1814,2020-12-22,Payment,108889.36,Loan,Mobile,Success
27176,1330,2021-05-04,Transfer,111303.95,Loan,Branch,Pending
23907,1959,2020-05-13,Payment,36230.56,Credit Card,Mobile,Success
17414,1467,2024-03-10,Withdrawal,188889.04,FD,Mobile,Success
20209,1024,2021-10-12,Transfer,49375.11,Savings,ATM,Success
27773,1359,2021-01-28,Withdrawal,166096.43,Credit Card,ATM,Success
16200,1237,2023-11-03,Transfer,148070.82,Credit Card,ATM,Success
12533,1650,2022-07-31,Deposit,19582.93,Savings,Mobile,Failed
27745,1203,2020-07-01,Payment,7244.1,Credit Card,Netbanking,Pending
12546,1651,2021-09-18,Withdrawal,126118.08,Credit Card,Branch,Failed
27331,1256,2023-08-21,Deposit,177101.6,Credit Card,Mobile,Success
21291,1199,2021-04-12,Transfer,17422.49,Savings,ATM,Failed
10536,1198,2024-07-25,Transfer,164800.33,Savings,Mobile,Success
24221,1143,2022-11-18,Withdrawal,88754.58,Loan,Mobile,Failed
17483,1759,2023-08-24,Payment,1612.33,Credit Card,Branch,Pending
16956,1212,2024-10-20,Withdrawal,71945.95,FD,Mobile,Success
13808,1787,2020-01-10,Withdrawal,16370.12,FD,Mobile,Success
16563,1641,2021-11-22,Deposit,199736.9,Credit Card,Branch,Success
20418,1701,2024-12-12,Payment,167326.74,Loan,Mobile,Success
17510,1173,2024-11-01,Transfer,64754.13,FD,ATM,Success
25791,1982,2022-07-12,Withdrawal,174841.51,Loan,Branch,Success
14853,1652,2024-04-14,Payment,144014.67,FD,ATM,Pending
10028,1123,2024-05-05,Deposit,122963.17,FD,ATM,Pending
26991,1839,2021-04-17,Withdrawal,29851.47,Credit Card,ATM,Pending
24763,1063,2022-07-07,Withdrawal,11789.51,Credit Card,Branch,Pending
22286,1739,2022-05-22,Deposit,166256.26,FD,Branch,Pending
21761,1180,2021-10-01,Transfer,107475.19,Credit Card,ATM,Success
17758,1092,,Payment,37572.42,Loan,ATM,Success
9439,1797,2023-09-05,Withdrawal,64391.07,FD,Netbanking,Pending
17294,1607,2022-07-23,Deposit,164818.64,Loan,Netbanking,Failed
24449,1231,2020-09-12,Withdrawal,13280.73,Loan,ATM,Pending
16102,1800,2024-01-14,Withdrawal,31161.89,Credit Card,Mobile,Success
21409,1357,2022-01-30,Payment,56516.3,Savings,ATM,Failed
24328,1175,2023-09-05,Withdrawal,11479.99,Savings,ATM,Success
9116,1114,2024-02-08,Deposit,168395.9,Credit Card,Branch,Success
9696,1121,2020-06-15,Payment,84494.01,Loan,Netbanking,Pending
22195,1163,2020-11-19,Deposit,45945.97,Credit Card,Mobile,Success
15827,1849,2020-09-17,Withdrawal,97038.84,Credit Card,ATM,Success
28433,1292,2023-06-17,Withdrawal,128511.72,Savings,ATM,Success
11993,1921,2021-11-10,Transfer,78605.14,FD,Branch,Failed
10115,1737,2021-06-19,Withdrawal,100003.43,Credit Card,Mobile,Success
12190,1097,2022-04-15,Withdrawal,165903.56,Loan,Netbanking,Success
9485,1412,2021-11-04,Deposit,63798.33,FD,ATM,Pending
17125,1796,2024-09-16,Withdrawal,102155.73,Savings,ATM,Success
24541,1929,2021-09-16,Withdrawal,194356.66,Savings,Mobile,Pending
16474,1627,2024-04-05,Payment,102011.43,Savings,Branch,Success
12223,1009,2023-06-08,Transfer,21058.51,FD,Branch,Success
15226,1324,2022-12-31,Transfer,76027.63,Loan,Branch,Success
24844,1561,2023-02-16,Withdrawal,131170.15,FD,Branch,Success
9981,1946,2024-02-11,Deposit,12314.83,FD,ATM,Success
14599,1713,2023-12-08,Transfer,2729.23,Savings,Netbanking,Failed
12315,1106,2023-11-12,Transfer,115059.54,Loan,Mobile,Failed
25091,1675,2020-01-06,Payment,130060.18,Savings,Netbanking,Success
18050,1966,2021-01-26,Deposit,29408.65,Savings,Branch,Success
24309,1515,2023-08-05,Withdrawal,166078.27,Savings,ATM,Pending
9342,1066,2024-01-01,Withdrawal,81363.44,Savings,Netbanking,Failed
13975,1414,2020-05-17,Withdrawal,16764.08,Loan,Netbanking,Failed
24243,1490,2024-06-02,Transfer,30824.67,Credit Card,Mobile,Success
11120,1976,2022-09-14,Payment,77435.73,Savings,Netbanking,Pending
14585,1391,2022-04-21,Payment,136372.09,FD,Mobile,Pending
28394,1733,2020-03-30,Payment,100003.43,Savings,ATM,Success
9314,1925,2022-02-24,Transfer,44465.02,Credit Card,Netbanking,Pending
26668,1452,2024-09-03,Transfer,70341.43,Credit Card,ATM,Failed
19053,1436,2022-01-27,Deposit,55549.87,Loan,Netbanking,Failed
21403,1230,2022-04-24,Withdrawal,188506.12,Loan,Branch,Failed
20107,1304,2022-02-08,Withdrawal,167402.59,Savings,Netbanking,Success
12858,1358,2024-05-13,Withdrawal,88441.29,Savings,Branch,Success
11713,1615,2024-04-11,Withdrawal,66758.65,Credit Card,Mobile,Success
10035,1061,2023-10-30,Transfer,19550.32,Savings,Mobile,Success
23091,1393,2020-03-17,Withdrawal,72276.62,Loan,Netbanking,Success
17201,1555,2023-10-11,Transfer,65657.35,Loan,Mobile,Success
15341,1073,2020-05-05,Deposit,179976.89,FD,ATM,Success
9410,1622,2021-07-10,Withdrawal,37221.23,Loan,ATM,Failed
14019,1393,2020-08-05,Transfer,134435.27,FD,Mobile,Pending
24232,1902,2023-12-10,Withdrawal,61119.36,Loan,Netbanking,Failed
27877,1116,2020-05-17,Payment,14609.74,Loan,Branch,Success
15845,1622,2020-07-31,Payment,31488.81,Loan,Mobile,Success
13411,1663,2020-10-27,Deposit,157364.8,Savings,Branch,Success
17098,1151,2020-08-15,Withdrawal,128812.82,FD,Branch,Pending
20236,1371,2023-04-08,Deposit,17435.45,FD,Mobile,Success
25502,1491,2024-03-07,Withdrawal,118221.75,Savings,ATM,Pending
11196,1809,2021-06-28,Withdrawal,85378.08,Loan,Netbanking,Failed
23866,1204,2023-08-26,Payment,133127.71,FD,Netbanking,Success
27060,1504,2021-10-01,Transfer,69371.36,Loan,ATM,Pending
22709,1067,2023-05-17,Deposit,12442.94,Credit Card,Branch,Success
21617,1855,2022-12-06,Deposit,31466.21,Loan,Branch,Pending
26269,1464,2022-03-09,Transfer,41631.04,FD,ATM,Pending
21496,1467,2023-02-26,Deposit,199712.72,FD,Netbanking,Success
10748,1614,2020-04-24,Payment,97358.87,Savings,Mobile,Failed
21388,1705,2024-04-29,Deposit,123454.66,Unavailable,ATM,Success
11271,1293,2024-02-09,Payment,51432.2,FD,Netbanking,Success
22263,1570,2024-08-09,Deposit,101878.06,FD,ATM,Success
15552,1678,2023-12-01,Payment,57248.7,Loan,Netbanking,Success
19499,1836,2021-12-08,Payment,129674.95,Loan,Netbanking,Success
13973,1225,2021-02-28,Transfer,83357.56,Loan,ATM,Success
9452,1482,2024-03-02,Withdrawal,149747.37,Credit Card,Netbanking,Success
18756,1572,2022-02-11,Payment,62166.7,Savings,Mobile,Success
16748,1750,2020-07-18,Deposit,151706.25,Loan,ATM,Success
18239,1975,2020-09-12,Withdrawal,148383.86,Credit Card,ATM,Pending
9248,1841,2021-07-25,Withdrawal,34532.52,Savings,Mobile,Success
11130,1883,2023-05-29,Deposit,89287.84,FD,ATM,Failed
10912,1406,2021-02-07,Deposit,136595.3,Savings,Branch,Pending
9857,1224,2021-03-08,Deposit,114363.63,Loan,ATM,Pending
10431,1815,2022-04-23,Transfer,20468.66,Loan,Branch,Success
22355,1245,2021-02-04,Transfer,61155.72,FD,Branch,Pending
18460,1442,2022-12-12,Withdrawal,117152.05,Savings,Mobile,Success
25059,1773,2022-03-07,Withdrawal,85784.64,Credit Card,Branch,Success
14533,1766,2022-02-08,Deposit,22739.44,Loan,Mobile,Success
10088,1884,2024-04-13,Payment,75275.92,Credit Card,ATM,Success
19076,1752,2022-07-08,Deposit,13720.04,Loan,Mobile,Success
12071,1026,2023-01-29,Withdrawal,182470.92,Credit Card,Mobile,Success
22458,1011,2023-01-23,Payment,48642.15,Loan,Mobile,Pending
20536,1886,2024-02-13,Transfer,43164.83,Loan,Netbanking,Success
20336,1721,2022-09-07,Transfer,160952.09,Credit Card,ATM,Success
28911,1662,2021-10-24,Payment,96220.84,Savings,Branch,Success
14283,1643,2023-07-17,Withdrawal,162113.11,Loan,Mobile,Success
24571,1155,2021-10-15,Deposit,183110.99,Loan,Mobile,Pending
19856,1532,2021-11-05,Payment,163434.98,FD,Mobile,Success
22011,1873,2023-07-08,Withdrawal,66867.59,Loan,ATM,Success
17067,1079,2020-04-19,Deposit,18404.06,Loan,Mobile,Success
15751,1452,2023-08-13,Withdrawal,59521.58,FD,Netbanking,Success
22103,1960,2023-09-19,Payment,110833.58,Savings,Branch,Success
12529,1556,2024-07-06,Withdrawal,40731.81,Credit Card,Netbanking,Success
15960,1428,2020-10-18,Payment,66382.84,Loan,Mobile,Pending
11280,1171,2021-02-12,Payment,137420.69,Loan,Mobile,Success
17855,1092,2020-10-05,Transfer,27273.21,FD,Mobile,Failed
19812,1961,2023-07-22,Payment,12360.47,Loan,Branch,Success
11768,1085,2023-07-08,Payment,53913.09,Savings,Netbanking,Success
21394,1068,2024-11-06,Transfer,9738.01,Loan,Branch,Success
26534,1433,2021-07-01,Deposit,121837.53,FD,Netbanking,Success
24542,1901,2024-05-23,Payment,122642.83,Savings,Branch,Success
9252,1613,2020-01-10,Deposit,154595.73,Loan,ATM,Success
25948,1799,2022-10-14,Payment,194317.14,FD,Mobile,Success
20641,1937,2022-07-11,Transfer,187276.1,Loan,Mobile,Failed
9961,1676,2020-06-17,Deposit,143594.98,Credit Card,Mobile,Success
12411,1613,2021-09-09,Payment,72744.01,Savings,Netbanking,Success
16655,1402,2023-12-09,Deposit,193341.38,FD,ATM,Success
18995,1634,2020-11-17,Payment,75398.77,Credit Card,ATM,Success
18799,1694,2024-12-30,Deposit,37004.85,Loan,Netbanking,Success
21507,1483,2021-09-24,Payment,31648.44,Savings,Netbanking,Success
9327,1745,2022-03-13,Transfer,196885.71,Loan,Mobile,Failed
21799,1528,2021-09-20,Withdrawal,76341.71,FD,Branch,Success
14437,1157,2024-08-29,Deposit,41960.44,Credit Card,Mobile,Pending
15651,1520,2024-11-29,Deposit,6556.44,FD,ATM,Success
27424,1256,2023-10-12,Deposit,3228.65,FD,ATM,Success
20076,1413,2023-12-22,Payment,137768.06,Loan,Netbanking,Success
21136,1477,2020-09-12,Deposit,111031.52,Loan,ATM,Success
23769,1321,2022-07-08,Withdrawal,54511.53,Savings,ATM,Success
15174,1574,2024-02-17,Withdrawal,75725.01,FD,Netbanking,Failed
21750,1949,2023-12-01,Transfer,8565.96,Savings,Netbanking,Success
11496,1567,2024-07-15,Deposit,73864.73,Credit Card,Mobile,Failed
20457,1470,2023-12-08,Withdrawal,5175.72,Savings,Netbanking,Failed
20683,1133,2023-03-04,Deposit,167527.8,Credit Card,Mobile,Success
22143,1756,2021-07-16,Withdrawal,139161.64,FD,ATM,Success
23089,1617,2021-10-10,Payment,196903.34,Loan,ATM,Success
28048,1438,2021-05-28,Payment,174928.11,Savings,ATM,Success
15127,1246,2022-04-14,Deposit,85615.39,FD,Branch,Success
13635,1807,2020-09-29,Payment,104245.91,Loan,Netbanking,Pending
17199,1486,2020-01-13,Transfer,46157.52,Savings,Netbanking,Success
19688,1750,2023-06-14,Withdrawal,80088.19,Savings,Netbanking,Pending
10528,1782,2022-01-04,Withdrawal,87112.04,Credit Card,Mobile,Failed
25246,1592,2022-04-25,Payment,165953.77,Credit Card,Netbanking,Success
22459,1386,2023-05-28,Payment,135791.51,Savings,Netbanking,Failed
15731,1223,2023-03-02,Payment,101452.9,Savings,Netbanking,Success
16304,1981,2022-05-18,Payment,35874.46,Credit Card,Netbanking,Success
27218,1398,2024-11-19,Transfer,114437.11,Loan,ATM,Success
24322,1130,2024-05-20,Deposit,11592.99,FD,Mobile,Success
17995,1173,2024-03-04,Transfer,137381.03,Credit Card,Branch,Success
20290,1661,2024-01-23,Deposit,8926.43,Loan,Mobile,Failed
22069,1916,2021-10-26,Deposit,19971.8,Savings,Branch,Failed
18932,1693,2022-01-18,Payment,38980.99,Savings,Mobile,Success
24945,1339,2024-02-04,Deposit,127349.8,Credit Card,Mobile,Success
25309,1736,2023-04-13,Withdrawal,30255.23,Savings,Mobile,Pending
12107,1143,2022-08-08,Transfer,154469.85,Loan,ATM,Success
27635,1721,2020-10-02,Deposit,37234.85,FD,Mobile,Success
21190,1937,2024-03-15,Withdrawal,157858.89,Savings,ATM,Success
28005,1938,2024-01-14,Withdrawal,61355.8,Loan,Netbanking,Failed
21517,1253,2021-06-24,Deposit,36691.62,Savings,Mobile,Failed
12949,1660,2024-09-07,Deposit,115386.97,Savings,ATM,Pending
25604,1047,2024-08-06,Withdrawal,11109.86,FD,Mobile,Success
11309,1510,2024-02-15,Payment,87327.63,Credit Card,ATM,Pending
18959,1837,2022-09-02,Withdrawal,94246.51,Savings,Branch,Success
17021,1129,2023-09-04,Withdrawal,28388.75,Credit Card,Mobile,Success
13725,1201,2022-03-16,Transfer,27908.94,Credit Card,Mobile,Success
15068,1233,2023-02-25,Transfer,4202.83,FD,Netbanking,Success
22037,1893,2022-09-07,Deposit,175368.22,FD,ATM,Success
13626,1166,2021-03-12,Withdrawal,79130.59,Loan,Netbanking,Success
22661,1263,2022-03-19,Deposit,189892.43,Loan,Branch,Success
16443,1872,2022-08-05,Withdrawal,107785.71,Credit Card,Branch,Success
16946,1954,2023-08-13,Transfer,62596.62,FD,ATM,Pending
9140,1448,2021-01-04,Payment,5299.36,Credit Card,Netbanking,Success
22839,1197,2020-06-26,Transfer,58907.62,Savings,ATM,Success
25494,1473,2022-08-31,Transfer,191097.34,FD,Branch,Success
17897,1636,2022-05-16,Payment,173446.35,Loan,Branch,Failed
9879,1282,2023-05-02,Deposit,152383.89,Loan,Branch,Success
23557,1687,2021-01-08,Transfer,101181.02,Loan,Netbanking,Success
27705,1181,2024-02-24,Transfer,5868.33,Credit Card,ATM,Success
18202,1974,2020-05-07,Payment,66236.33,Savings,Netbanking,Success
22484,1262,2021-11-17,Transfer,63179.35,Credit Card,Netbanking,Success
12044,1560,2022-03-12,Deposit,17728.96,FD,Mobile,Success
24028,1366,2020-05-11,Transfer,130227.84,FD,Netbanking,Success
24972,1172,2023-10-09,Deposit,2112.43,Loan,ATM,Success
20404,1521,2024-02-23,Payment,147113.12,Savings,Branch,Success
23041,1685,2020-10-13,Payment,161467.49,Loan,Netbanking,Failed
19269,1167,2021-01-21,Withdrawal,10565.0,Loan,Mobile,Pending
12063,1674,2022-12-23,Withdrawal,82128.83,Loan,Netbanking,Failed
19883,1084,2020-08-09,Deposit,189149.83,FD,Mobile,Success
12636,1085,2021-10-30,Withdrawal,94990.25,Credit Card,Branch,Success
18359,1298,2021-11-11,Withdrawal,141442.23,Savings,Branch,Success
11782,1633,2024-02-25,Deposit,19210.58,FD,Mobile,Success
24987,1186,2022-06-22,Withdrawal,118634.54,Credit Card,Mobile,Success
16015,1737,2023-07-27,Transfer,133729.78,Loan,Netbanking,Success
12708,1910,2023-05-18,Withdrawal,92488.53,Credit Card,Branch,Success
10963,1826,2023-07-09,Deposit,99128.24,Loan,Mobile,Success
25967,1775,2020-03-19,Withdrawal,142691.4,Credit Card,Branch,Success
12490,1762,2021-12-20,Payment,68613.39,Loan,Netbanking,Success
15516,1139,2023-09-17,Withdrawal,103511.44,FD,Branch,Pending
22344,1489,2024-10-05,Withdrawal,1930.39,Savings,Mobile,Success
18718,1286,2021-07-14,Withdrawal,57502.38,FD,ATM,Success
16164,1871,2021-01-15,Payment,144380.77,Credit Card,ATM,Failed
21956,1497,2024-10-29,Transfer,82099.59,Savings,Netbanking,Pending
12849,1094,2020-03-12,Deposit,10722.71,FD,Mobile,Success
13032,1177,2024-02-07,Transfer,174695.98,FD,ATM,Pending
24758,1864,2024-12-26,Deposit,178184.56,FD,Branch,Failed
11725,1577,2021-10-01,Payment,124760.08,Savings,Netbanking,Success
19079,1093,2023-10-05,Withdrawal,25845.47,FD,Branch,Failed
28507,1687,2024-06-10,Payment,5756.96,Credit Card,Branch,Pending
26094,1359,2020-05-14,Payment,90565.56,Credit Card,ATM,Success
16151,1102,2021-09-28,Deposit,23482.38,Savings,Branch,Pending
22097,1780,2020-09-22,Withdrawal,195289.54,FD,Branch,Success
24235,1565,2023-04-21,Payment,99036.37,Savings,ATM,Success
11678,1134,2020-07-25,Withdrawal,143860.91,Savings,Mobile,Success
20989,1649,2022-05-30,Deposit,172730.62,Credit Card,ATM,Failed
12487,1496,2020-04-15,Payment,119073.12,Credit Card,Branch,Success
28585,1589,2021-02-18,Deposit,186218.0,Credit Card,Branch,Success
13105,1941,2020-06-28,Withdrawal,88779.16,Credit Card,Netbanking,Success
11313,1375,2022-10-19,Withdrawal,192825.76,Credit Card,Netbanking,Success
27651,1155,2023-03-12,Transfer,154930.45,FD,Branch,Success
10351,1096,2022-09-24,Transfer,30059.47,Loan,ATM,Failed
20859,1047,2021-08-27,Payment,74724.3,FD,Netbanking,Failed
13565,1757,2022-08-16,Deposit,153661.79,Loan,Netbanking,Failed
23936,1383,2023-04-08,Transfer,46769.97,Credit Card,Mobile,Success
15217,1352,2023-07-13,Payment,25511.69,FD,Mobile,Success
27487,1028,2020-10-10,Payment,44676.83,Loan,ATM,Success
28288,1720,2021-02-12,Payment,1899.57,Loan,Branch,Success
25538,1945,2020-12-17,Withdrawal,78294.3,FD,Mobile,Pending
22505,1845,2022-01-27,Withdrawal,141162.61,Loan,ATM,Success
16218,1676,2023-11-06,Withdrawal,2042.13,FD,Mobile,Success
25945,1838,2023-12-17,Payment,63492.54,Loan,Netbanking,Pending
19878,1119,2022-09-07,Transfer,27399.34,FD,Netbanking,Success
12887,1491,2023-05-22,Withdrawal,84675.5,Credit Card,Netbanking,Success
25585,1744,2022-11-19,Withdrawal,61713.56,Credit Card,Mobile,Success
19347,1638,2022-10-07,Payment,154849.72,FD,Branch,Success
13200,1757,2023-12-28,Transfer,162837.73,FD,Mobile,Pending
14150,1615,2024-07-08,Payment,175992.97,Credit Card,Mobile,Success
18154,1475,2023-08-28,Transfer,66111.57,Credit Card,Branch,Failed
17132,1284,2022-05-28,Payment,112577.91,Loan,Mobile,Success
12589,1647,2023-08-23,Withdrawal,196141.99,FD,ATM,Success
26821,1673,2024-11-16,Withdrawal,3398.31,FD,Mobile,Success
17724,1810,2024-09-18,Deposit,135011.23,FD,Branch,Success
21172,1539,2023-09-22,Deposit,158765.36,Savings,Netbanking,Success
18641,1140,2021-01-25,Payment,114231.83,FD,ATM,Success
20365,1362,2023-04-03,Payment,75586.63,Savings,Netbanking,Failed
28321,1268,2021-12-23,Payment,17403.77,Savings,ATM,Success
15452,1132,2022-09-20,Withdrawal,182024.48,Credit Card,Netbanking,Success
24826,1049,2024-01-20,Transfer,131653.17,Savings,ATM,Success
20870,1187,2023-08-24,Transfer,109437.97,Loan,ATM,Pending
11175,1548,2020-03-03,Withdrawal,39449.53,Loan,Netbanking,Success
9425,1540,2020-10-08,Deposit,120857.06,FD,Netbanking,Success
16364,1390,2020-11-09,Withdrawal,5976.04,Savings,Branch,Success
21448,1591,2021-05-30,Payment,90328.78,Loan,Mobile,Success
21466,1653,2022-02-15,Withdrawal,64874.05,FD,Mobile,Success
16746,1732,2022-10-31,Transfer,2167.58,Savings,Mobile,Pending
21787,1903,2021-12-29,Payment,39498.62,FD,Mobile,Success
17786,1186,2023-12-09,Payment,144933.08,FD,Netbanking,Success
27782,1363,2024-07-27,Withdrawal,190148.84,Savings,Mobile,Failed
17766,1278,2020-09-21,Deposit,17962.66,Credit Card,Mobile,Success
23187,1794,2020-10-22,Payment,187774.16,FD,ATM,Success
12959,1607,2024-10-25,Transfer,112316.45,Loan,Mobile,Failed
10995,1747,2023-09-17,Deposit,30359.39,Savings,ATM,Failed
24288,1702,2020-08-20,Deposit,20327.38,Savings,ATM,Success
22004,1532,2023-06-28,Payment,174569.17,FD,Branch,Success
18772,1844,2021-05-08,Deposit,194355.64,Savings,Branch,Success
11755,1055,2024-11-24,Withdrawal,46808.09,Credit Card,Branch,Success
20885,1037,2022-07-26,Transfer,43272.28,Credit Card,Netbanking,Success
26178,1475,2020-03-05,Deposit,133911.59,FD,Netbanking,Pending
15736,1218,2020-08-16,Payment,179050.46,Savings,Netbanking,Success
22223,1099,2020-03-17,Payment,54826.13,Savings,ATM,Success
16699,1314,2023-04-14,Withdrawal,137252.53,Savings,Mobile,Pending
27543,1597,,Transfer,81226.92,Savings,ATM,Success
12486,1555,2020-07-08,Transfer,77709.83,Credit Card,Branch,Success
22089,1584,2023-10-15,Withdrawal,920.04,Savings,Mobile,Failed
22310,1020,2021-10-06,Deposit,97326.6,Credit Card,ATM,Success
16792,1745,2024-08-08,Withdrawal,167014.88,Loan,Mobile,Success
24249,1664,2023-04-26,Transfer,109595.15,Loan,Branch,Success
19541,1369,2021-04-08,Payment,651.33,Credit Card,Netbanking,Failed
25146,1944,2020-01-10,Withdrawal,163390.67,Loan,Mobile,Success
17362,1545,2020-06-26,Deposit,81082.85,Credit Card,Branch,Success
12406,1361,2022-01-18,Payment,192403.89,Credit Card,Netbanking,Success
25080,1586,2022-03-01,Payment,193899.79,Loan,ATM,Success
24655,1543,2021-05-05,Transfer,190607.64,FD,Branch,Success
18998,1666,2023-02-17,Payment,21117.06,FD,ATM,Pending
20489,1689,2020-02-26,Payment,56290.36,Loan,Branch,Success
11326,1263,2023-03-23,Withdrawal,3929.79,FD,Branch,Success
